success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,followed_instructions,view_history,rt,set_size,target_present,RT,response,target_position,distractor_positions,jitter,correct_response,test_part,correct,stimulus,key_press,search_type,responses
,html-keyboard-response,17,113371,0.0-4.0-1.0-1.0,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,18,116281,0.0-4.0-1.0-0.1,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,0.0,1010.1268275873736,f,"[-0.33333333333333304, 0.33333333333333304]","[[0.33333333333333304, -0.16666666666666602], [0.33333333333333304, 0], [-0.16666666666666602, 0.16666666666666602], [0.33333333333333304, -0.33333333333333304], [0.33333333333333304, 0.33333333333333304], [0, 0.16666666666666602], [0.16666666666666602, 0]]",686.4481724333018,f,main,1.0,,,shape,
,html-keyboard-response,19,117283,0.0-4.0-1.0-1.1,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,20,119842,0.0-4.0-1.0-0.2,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,1.0,834.9380318075418,j,"[0, 0.16666666666666602]","[[0.33333333333333304, 0.33333333333333304], [0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, 0.33333333333333304], [-0.33333333333333304, -0.33333333333333304], [0.33333333333333304, 0], [-0.33333333333333304, -0.16666666666666602], [0.16666666666666602, -0.16666666666666602]]",516.8319682125002,j,main,1.0,,,conjunction,
,html-keyboard-response,21,120843,0.0-4.0-1.0-1.2,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,22,122985,0.0-4.0-1.0-0.3,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,0.0,822.4742568098009,f,"[0.16666666666666602, -0.16666666666666602]","[[-0.33333333333333304, 0], [0.33333333333333304, 0.33333333333333304], [-0.16666666666666602, -0.16666666666666602]]",106.4157432410866,f,main,1.0,,,shape,
,html-keyboard-response,23,123988,0.0-4.0-1.0-1.3,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,24,126398,0.0-4.0-1.0-0.4,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,1.0,711.6210408974439,j,"[-0.16666666666666602, 0]","[[0, 0.16666666666666602], [0, 0.33333333333333304], [-0.16666666666666602, -0.33333333333333304], [0.16666666666666602, -0.33333333333333304], [0.33333333333333304, 0], [-0.33333333333333304, -0.33333333333333304], [0.16666666666666602, 0.16666666666666602]]",488.2639590650797,j,main,1.0,,,shape,
,html-keyboard-response,25,127402,0.0-4.0-1.0-1.4,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,26,130009,0.0-4.0-1.0-0.5,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,1.0,621.1349108023569,j,"[0.16666666666666602, -0.16666666666666602]","[[0.16666666666666602, -0.33333333333333304], [0, 0.16666666666666602], [-0.16666666666666602, -0.16666666666666602]]",778.4400891978294,j,main,1.0,,,shape,
,html-keyboard-response,27,131012,0.0-4.0-1.0-1.5,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,28,134423,0.0-4.0-1.0-0.6,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,0.0,1330.147718731314,f,"[0, 0]","[[0.33333333333333304, -0.16666666666666602], [-0.33333333333333304, 0.33333333333333304], [0.16666666666666602, -0.33333333333333304]]",876.2372813653201,f,main,1.0,,,conjunction,
,html-keyboard-response,29,135424,0.0-4.0-1.0-1.6,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,30,138302,0.0-4.0-1.0-0.7,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,1.0,934.946828475222,f,"[-0.33333333333333304, -0.16666666666666602]","[[0, 0], [0, -0.33333333333333304], [-0.16666666666666602, 0]]",732.3881716001779,j,main,0.0,,,conjunction,
,html-keyboard-response,31,139807,0.0-4.0-1.0-1.7,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,,
,p5vs_yn,32,142732,0.0-4.0-1.0-0.8,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,0.0,1134.3978845514357,f,"[0, -0.16666666666666602]","[[-0.33333333333333304, 0.33333333333333304], [-0.16666666666666602, 0.16666666666666602], [0.33333333333333304, 0.16666666666666602], [-0.33333333333333304, 0.16666666666666602], [0.33333333333333304, -0.33333333333333304], [0, -0.33333333333333304], [0.33333333333333304, 0.33333333333333304]]",578.1571154948324,f,main,1.0,,,conjunction,
,html-keyboard-response,33,143735,0.0-4.0-1.0-1.8,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,34,146662,0.0-4.0-1.0-0.9,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,0.0,893.1642027571797,j,"[-0.16666666666666602, -0.33333333333333304]","[[0.33333333333333304, -0.33333333333333304], [-0.33333333333333304, -0.33333333333333304], [0, 0.16666666666666602]]",821.005797246471,f,main,0.0,,,conjunction,
,html-keyboard-response,35,148165,0.0-4.0-1.0-1.9,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,,
,p5vs_yn,36,151979,0.0-4.0-1.0-0.10,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,1.0,2044.4226911757141,j,"[-0.33333333333333304, 0.16666666666666602]","[[0.16666666666666602, 0], [0.33333333333333304, 0.33333333333333304], [-0.33333333333333304, 0], [-0.16666666666666602, 0.16666666666666602], [0.33333333333333304, 0], [0.16666666666666602, 0.16666666666666602], [0.16666666666666602, -0.33333333333333304]]",558.6873088032007,j,main,1.0,,,conjunction,
,html-keyboard-response,37,152980,0.0-4.0-1.0-1.10,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,38,155273,0.0-4.0-1.0-0.11,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,1.0,860.2910105371848,j,"[0.16666666666666602, 0.33333333333333304]","[[-0.33333333333333304, -0.16666666666666602], [0, 0.16666666666666602], [0, 0.33333333333333304], [-0.16666666666666602, 0.16666666666666602], [0.16666666666666602, 0], [0.33333333333333304, 0.33333333333333304], [-0.33333333333333304, 0]]",230.20398942753673,j,main,1.0,,,shape,
,html-keyboard-response,39,156276,0.0-4.0-1.0-1.11,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,40,158601,0.0-4.0-1.0-0.12,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,0.0,894.1306696040556,f,"[0, -0.33333333333333304]","[[0.16666666666666602, 0], [-0.33333333333333304, 0], [0, 0]]",215.0193303823471,f,main,1.0,,,shape,
,html-keyboard-response,41,159603,0.0-4.0-1.0-1.12,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,42,161979,0.0-4.0-1.0-0.13,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,1.0,797.1008391585201,j,"[0.33333333333333304, 0]","[[-0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, -0.16666666666666602], [0.33333333333333304, -0.33333333333333304]]",368.9141608774662,j,main,1.0,,,shape,
,html-keyboard-response,43,162983,0.0-4.0-1.0-1.13,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,44,165507,0.0-4.0-1.0-0.14,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,1.0,888.4600619319826,j,"[0.33333333333333304, -0.16666666666666602]","[[-0.33333333333333304, -0.33333333333333304], [0, 0], [0.16666666666666602, 0.16666666666666602]]",428.23493806645274,j,main,1.0,,,conjunction,
,html-keyboard-response,45,166510,0.0-4.0-1.0-1.14,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,46,168734,0.0-4.0-1.0-0.15,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,0.0,901.1104589561,f,"[0.33333333333333304, -0.16666666666666602]","[[0, 0.33333333333333304], [-0.33333333333333304, 0.16666666666666602], [0.16666666666666602, 0.33333333333333304], [-0.16666666666666602, 0.33333333333333304], [-0.33333333333333304, -0.16666666666666602], [-0.33333333333333304, 0.33333333333333304], [0, -0.16666666666666602]]",112.97454102896154,f,main,1.0,,,shape,
,html-keyboard-response,47,169739,0.0-4.0-1.0-1.15,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,instructions,48,171781,0.0-4.0-2.0,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,"[{""page_index"":0,""viewing_time"":2040.7999999588355}]",2041.0299999639392,,,,,,,,,,,,,,
,call-function,49,171782,0.0-4.0-3.0,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,,,,
,instructions,50,173788,0.0-4.0-0.1,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,"[{""page_index"":0,""viewing_time"":2005.585000035353}]",2005.7250000536442,,,,,,,,,,,,,,
,p5vs_yn,51,176175,0.0-4.0-1.1-0.16,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,0.0,913.7198975775391,f,"[0.33333333333333304, -0.16666666666666602]","[[0, -0.16666666666666602], [0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, -0.33333333333333304]]",270.08510241284966,f,main,1.0,,,shape,
,html-keyboard-response,52,177176,0.0-4.0-1.1-1.16,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,53,179919,0.0-4.0-1.1-0.17,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,0.0,990.2763679390773,f,"[-0.33333333333333304, -0.33333333333333304]","[[-0.33333333333333304, -0.16666666666666602], [-0.16666666666666602, 0], [0, 0.33333333333333304], [0.16666666666666602, 0.16666666666666602], [0, -0.33333333333333304], [-0.33333333333333304, 0.33333333333333304], [-0.33333333333333304, 0]]",550.0986319966614,f,main,1.0,,,conjunction,
,html-keyboard-response,54,180921,0.0-4.0-1.1-1.17,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,55,183197,0.0-4.0-1.1-0.18,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,1.0,924.1884626215324,j,"[0.33333333333333304, 0.33333333333333304]","[[0.33333333333333304, 0], [0, 0], [-0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, -0.33333333333333304], [0.33333333333333304, -0.33333333333333304], [0, 0.33333333333333304], [0.16666666666666602, -0.16666666666666602]]",137.14153738692403,j,main,1.0,,,conjunction,
,html-keyboard-response,56,184201,0.0-4.0-1.1-1.18,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,57,186892,0.0-4.0-1.1-0.19,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,0.0,834.6742450492457,f,"[0.16666666666666602, 0.33333333333333304]","[[0.33333333333333304, 0], [-0.16666666666666602, 0.16666666666666602], [-0.16666666666666602, 0], [-0.33333333333333304, 0.33333333333333304], [0.33333333333333304, -0.16666666666666602], [0.16666666666666602, 0.16666666666666602], [-0.16666666666666602, -0.16666666666666602]]",641.000754898414,f,main,1.0,,,shape,
,html-keyboard-response,58,187893,0.0-4.0-1.1-1.19,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,59,189901,0.0-4.0-1.1-0.20,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,8.0,1.0,723.2714335666969,j,"[0.33333333333333304, 0]","[[0, 0], [0.33333333333333304, -0.33333333333333304], [-0.16666666666666602, 0.16666666666666602], [0.33333333333333304, 0.16666666666666602], [-0.16666666666666602, 0], [0, 0.33333333333333304], [-0.33333333333333304, -0.16666666666666602]]",69.70856641419232,j,main,1.0,,,shape,
,html-keyboard-response,60,190903,0.0-4.0-1.1-1.20,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,61,193196,0.0-4.0-1.1-0.21,aaaab,5ef9be1c61ecb401ef5be7b4,"[3, 188, 103, 99, 252, 237, 63, 194, 8, 225, 169, 171, 116, 54, 80, 201, 214, 149, 226, 28, 198, 232, 8, 233, 213, 36, 241, 212, 196, 27, 27, 111]",5f96dd9824dc39060be2c67f,5ef9be1c61ecb401ef5be7b4,5f96f27be48ab002baf66295,True,,,4.0,1.0,740.3667829465121,j,"[0.33333333333333304, 0.33333333333333304]","[[-0.33333333333333304, -0.33333333333333304], [0.16666666666666602, -0.33333333333333304], [0, 0.33333333333333304]]",338.5232170112431,j,main,1.0,,,conjunction,
